,department,department_name,division,gender,base_salary,overtime_pay,longevity_pay,pay_grade
7996,POL,Department of Police,PSB 5th District Patrol,M,108226.00,8068.37,8004.96,A1
7997,POL,Department of Police,FSB Traffic Division School Safety Section,F,27203.50,0.00,592.38,10
7998,POL,Department of Police,PSB 3rd District Patrol,F,84515.00,0.00,0.00,P4
7999,POL,Department of Police,PSB 5th District Patrol,M,93706.00,6659.89,6931.17,P4
8000,POL,Department of Police,MSB Management and Budget Division Fleet Management Section,M,142972.69,0.00,0.00,A2
8001,POL,Department of Police,PSB 1st District Patrol,M,93706.00,4379.64,6931.17,P4
8002,POL,Department of Police,ISB Special Victims Investigations Division Exploitation and Registry,M,95063.00,8948.22,0.00,P5
8003,POL,Department of Police,MSB Information Mgmt and Tech Division Warrant Control Section,F,71852.00,3545.73,4544.64,16
8004,POL,Department of Police,PSB 1st District Patrol,F,90536.00,5190.71,0.00,P4
8005,POL,Department of Police,ISB Criminal Investigations Division 6th District Investigative Section,F,93706.00,3494.79,3027.60,P4
8006,POL,Department of Police,MSB Communications Division,M,90848.00,4728.19,1887.84,21
8007,POL,Department of Police,FSB Traffic Division School Safety Section,F,27203.50,20.21,747.72,10
8008,POL,Department of Police,PSB 5th District Community Action Team,M,101030.00,5282.35,0.00,A1
8009,POL,Department of Police,PSB 6th District Patrol,M,93706.00,506.73,6931.17,P4
8010,POL,Department of Police,FSB Security Services Division,F,59800.00,5284.36,0.00,15
8011,POL,Department of Police,PSB 4th District Patrol,F,104566.00,7145.11,0.00,A1
8012,POL,Department of Police,PSB 4th District Patrol,M,84515.00,7070.20,0.00,P4
8013,POL,Department of Police,PSB 6th District Patrol,F,93706.00,5031.11,6931.17,P4
8014,POL,Department of Police,PSB 4th District Patrol,M,93706.00,5646.44,6931.17,P4
8015,POL,Department of Police,PSB 1st District Patrol,M,108226.00,5392.86,8004.96,A1
8016,POL,Department of Police,ISB Major Crimes Division Fugitive Section,F,71852.00,2034.16,4544.64,16
8017,POL,Department of Police,PSB 5th District Patrol,M,93706.00,0.00,3406.05,P4
8018,POL,Department of Police,PSB 1st District Patrol,F,90536.00,228.52,0.00,P4
8019,POL,Department of Police,MSB Information Mgmt and Tech Division Telephone Reporting Section,F,68523.09,15482.60,0.00,18
8020,POL,Department of Police,PSB 4th District Patrol,M,90536.00,9630.67,0.00,P4
8021,POL,Department of Police,MSB Training and Education Division,M,108226.00,668.86,8004.96,A1
8022,POL,Department of Police,MSB Information Mgmt and Tech Division Records Management Section,F,64535.22,6472.83,0.00,16
8023,POL,Department of Police,PSB 6th District Special Assignment Team,M,108226.00,8862.54,8004.96,A1
8024,POL,Department of Police,PSB 5th District Patrol,M,93706.00,941.07,6931.17,P4
8025,POL,Department of Police,PSB 1st District Patrol,M,90536.00,13395.12,0.00,P4
8026,POL,Department of Police,PSB 5th District Patrol,F,93706.00,2972.58,3406.05,P4
8027,POL,Department of Police,ISB Criminal Investigations Division Central Auto Theft Section,F,78894.00,4238.80,0.00,P4
8028,POL,Department of Police,ISB Criminal Investigations Division 1st District Investigative Section,M,108226.00,11705.40,8004.96,A1
8029,POL,Department of Police,PSB 4th District Patrol,F,98389.00,2552.02,3576.15,P5
8030,POL,Department of Police,PSB 1st District Patrol,M,81657.00,3356.88,0.00,P4
8031,POL,Department of Police,FSB Traffic Division School Safety Section,F,27203.50,83.26,816.64,10
8032,POL,Department of Police,FSB Traffic Division School Safety Section,F,24446.37,0.00,0.00,10
8033,POL,Department of Police,HQ Office of the Chief Internal Affairs Division,M,160728.96,347.74,0.00,A3
8034,POL,Department of Police,MSB Information Mgmt and Tech Division Records Management Section,F,71852.00,10194.18,2239.92,16
8035,POL,Department of Police,MSB Personnel Division Background Section,M,90848.00,404.90,2831.76,21
8036,POL,Department of Police,PSB 2nd District Traffic Squad,M,93706.00,796.29,6931.17,P4
8037,POL,Department of Police,FSB Traffic Division School Safety Section,F,22819.65,0.00,0.00,10
8038,POL,Department of Police,FSB Traffic Division School Safety Section,M,108226.00,167.22,8004.96,A1
8039,POL,Department of Police,MSB Information Mgmt and Tech Division Records Management Section,F,71852.00,25692.61,0.00,16
8040,POL,Department of Police,FSB Traffic Division School Safety Section,F,27203.50,0.00,1219.56,10
8041,POL,Department of Police,MSB Information Management and Technology Division Data Systems Section,F,71852.00,0.00,4544.64,16
8042,POL,Department of Police,PSB 1st District Patrol,M,93706.00,542.93,6931.17,P4
8043,POL,Department of Police,PSB 6th District Patrol,F,56629.38,755.54,0.00,16
8044,POL,Department of Police,MSB Personnel Division,F,144751.00,0.00,0.00,M3
8045,POL,Department of Police,PSB 6th District Patrol,F,71852.00,725.46,0.00,16
8046,POL,Department of Police,ISB Criminal Investigations Division 4th District Investigative Section,M,93706.00,4721.20,3406.05,P4
8047,POL,Department of Police,PSB 6th District Patrol,M,93706.00,217.17,6931.17,P4
8048,POL,Department of Police,FSB Traffic Division School Safety Section,F,27203.50,0.00,1616.91,10
8049,POL,Department of Police,FSB Traffic Division School Safety Section,M,26059.55,0.00,0.00,10
8050,POL,Department of Police,ISB Criminal Investigations Division 2nd District Investigative Section,F,93706.00,398.16,6931.17,P4
8051,POL,Department of Police,PSB 2nd District Patrol,M,108226.00,2487.36,8004.96,A1
8052,POL,Department of Police,PSB 1st District Patrol,M,93706.00,1357.32,6931.17,P4
8053,POL,Department of Police,PSB 3rd District Patrol,M,104566.00,5429.53,0.00,A1
8054,POL,Department of Police,Field Services Bureau,M,124460.00,6477.11,0.00,A2
8055,POL,Department of Police,MSB Communications Division,F,85639.71,7766.32,0.00,21
8056,POL,Department of Police,MSB Information Management and Technology Division,F,86669.00,0.00,5482.08,20
8057,POL,Department of Police,PSB 1st District Patrol,M,93706.00,16957.39,6931.17,P4
8058,POL,Department of Police,PSB 6th District Patrol,M,93706.00,0.00,6931.17,P4
8059,POL,Department of Police,ISB Major Crimes Division Fugitive Section,M,93706.00,5157.82,6931.17,P4
8060,POL,Department of Police,ISB Criminal Investigations Division Financial Crimes Section,F,93706.00,6334.14,6931.17,P4
8061,POL,Department of Police,ISB Major Crimes Division Robbery Section,M,93706.00,9084.96,6931.17,P4
8062,POL,Department of Police,ISB Criminal Investigations Division 6th District Investigative Section,F,84515.00,0.00,0.00,P4
8063,POL,Department of Police,PSB 3rd District Patrol,M,87473.00,7349.20,0.00,P4
8064,POL,Department of Police,PSB 4th District Patrol,M,108226.00,501.66,8004.96,A1
8065,POL,Department of Police,PSB 3rd District Patrol,M,84515.00,5058.91,0.00,P4
8066,POL,Department of Police,PSB 5th District Patrol,M,93706.00,844.73,0.00,P4
8067,POL,Department of Police,PSB 6th District Patrol,F,93706.00,2080.80,3406.05,P4
8068,POL,Department of Police,MSB Information Management and Technology DivisioinCrime Analysis Section,F,81383.14,0.00,0.00,20
8069,POL,Department of Police,HQ Office of the Chief,M,128816.00,6456.40,1602.59,A2
8070,POL,Department of Police,MSB Training and Education Division,M,93706.00,506.73,6931.17,P4
8071,POL,Department of Police,PSB 6th District Patrol,M,95063.00,3976.41,0.00,P5
8072,POL,Department of Police,ISB Major Crimes Division Robbery Section,M,93706.00,18430.24,3406.05,P4
8073,POL,Department of Police,FSB Traffic Division School Safety Section,F,22819.65,164.58,0.00,10
8074,POL,Department of Police,PSB 6th District Patrol,M,87473.00,1545.61,0.00,P4
8075,POL,Department of Police,PSB 2nd District Patrol,M,108226.00,0.00,3933.63,A1
8076,POL,Department of Police,ISB Criminal Investigations Division 2nd District Investigative Section,M,98389.00,2052.32,5751.10,P5
8077,POL,Department of Police,FSB Security Services Division,M,93706.00,0.00,3406.05,21
8078,POL,Department of Police,ISB Major Crimes Division Fugitive Section,M,93706.00,11871.98,6931.17,P4
8079,POL,Department of Police,ISB Criminal Investigations Division 4th District Investigative Section,M,87473.00,5166.46,0.00,P4
8080,POL,Department of Police,PSB 1st District Patrol,M,84515.00,1493.35,0.00,P4
8081,POL,Department of Police,PSB 4th District Traffic Squad,M,93706.00,1158.24,6931.17,P4
8082,POL,Department of Police,PSB 3rd District Traffic Squad,M,84515.00,1081.87,0.00,P4
8083,POL,Department of Police,FSB Traffic Division School Safety Section,F,25302.14,0.00,0.00,10
8084,POL,Department of Police,PSB 6th District Patrol,M,98389.00,3230.73,7277.31,P5
8085,POL,Department of Police,MSB Training and Education Division,M,93706.00,3412.71,0.00,P4
8086,POL,Department of Police,PSB 1st District Patrol,M,93706.00,3040.38,6931.17,P4
8087,POL,Department of Police,PSB 5th District Patrol,M,93706.00,1375.51,6931.17,P4
8088,POL,Department of Police,FSB Special Operations Division Tactical Operations Section,M,93706.00,16359.53,0.00,P4
8089,POL,Department of Police,PSB 1st District Patrol,M,98389.00,183.60,3178.80,P5
8090,POL,Department of Police,MSB Communications Division,M,74629.11,18214.74,0.00,23
8091,POL,Department of Police,PSB 6th District Station,M,139538.94,3924.64,0.00,A2
8092,POL,Department of Police,PSB 6th District Patrol,M,93706.00,3589.74,3027.60,P4
8093,POL,Department of Police,PSB 5th District Patrol,M,93706.00,7926.72,6931.17,P4
8094,POL,Department of Police,PSB 4th District Special Assignment Team,M,95063.00,19432.46,0.00,P5
8095,POL,Department of Police,FSB Traffic Division School Safety Section,F,27203.50,0.00,700.22,10
8096,POL,Department of Police,FSB Special Operations Division Canine Section,M,87473.00,11452.64,0.00,P4
8097,POL,Department of Police,MSB Training and Education Division,F,99852.00,0.00,3112.56,23
8098,POL,Department of Police,ISB Criminal Investigations Division Financial Crimes Section,M,93706.00,1401.82,5233.89,P4
8099,POL,Department of Police,MSB Management and Budget Division Abandoned Vehicle Section,M,108226.00,10450.94,8004.96,A1
8100,POL,Department of Police,ISB Special Victims Investigations Division Child Abuse and Missing Children,F,87473.00,5046.84,0.00,P4
8101,POL,Department of Police,PSB 2nd District Patrol,M,93706.00,361.95,6931.17,P4
8102,POL,Department of Police,PSB 1st District Patrol,M,93706.00,2660.34,6931.17,P4
8103,POL,Department of Police,FSB Traffic Division School Safety Section,F,25302.14,0.00,0.00,10
8104,POL,Department of Police,FSB Traffic Division School Safety Section,F,27203.50,0.00,238.51,10
8105,POL,Department of Police,FSB Traffic Division School Safety Section,F,27203.50,0.00,115.82,10
8106,POL,Department of Police,PSB 1st District Station,F,71852.00,0.00,4544.64,16
8107,POL,Department of Police,PSB 1st District Traffic Squad,M,93706.00,1870.99,3406.05,P4
8108,POL,Department of Police,PSB 5th District Community Action Team,M,98389.00,12300.70,6940.40,P5
8109,POL,Department of Police,FSB Traffic Division Automated Traffic Enforcement Section,M,57253.05,2002.56,0.00,15
8110,POL,Department of Police,PSB 5th District Patrol,M,93706.00,217.18,6931.17,P4
8111,POL,Department of Police,HQ Office of the Chief,M,128816.00,0.00,145.69,A2
8112,POL,Department of Police,ISB Criminal Investigations Division Financial Crimes Section,M,93706.00,8235.87,3406.05,P4
8113,POL,Department of Police,PSB 2nd District Patrol,M,93706.00,3185.20,6931.17,P4
8114,POL,Department of Police,MSB Training and Education Division,M,93706.00,4156.33,6539.49,P4
8115,POL,Department of Police,FSB Traffic Division School Safety Section,F,26060.33,0.00,0.00,10
8116,POL,Department of Police,ISB Special Victims Investigations Division Family Justice,F,90848.00,0.00,5745.60,21
8117,POL,Department of Police,FSB Security Services Division,M,90848.00,11973.08,0.00,21
8118,POL,Department of Police,PSB 1st District Patrol,M,93706.00,11133.76,0.00,P4
8119,POL,Department of Police,PSB 1st District Educational Facilities Officers,F,93706.00,1664.97,6931.17,P4
8120,POL,Department of Police,FSB Special Operations Division,M,93706.00,10876.14,3406.05,P4
8121,POL,Department of Police,ISB Major Crimes Division Homicide and Sex Section,M,93706.00,21391.33,6931.17,P4
8122,POL,Department of Police,PSB 4th District Station,M,133325.00,3814.72,3261.28,A2
8123,POL,Department of Police,PSB 6th District Patrol,M,108226.00,0.00,0.00,A1
8124,POL,Department of Police,MSB Information Management and Technology Division,M,82691.00,0.00,2576.88,19
8125,POL,Department of Police,PSB 4th District Patrol,M,93706.00,13708.95,3406.05,P4
8126,POL,Department of Police,FSB Traffic Division School Safety Section,F,27203.50,104.07,1526.12,10
8127,POL,Department of Police,MSB Communications Division,F,82691.00,10765.74,5231.52,19
8128,POL,Department of Police,ISB Criminal Investigations Division Crime Laboratory Section,F,109761.00,0.00,0.00,25
8129,POL,Department of Police,ISB Major Crimes Division Homicide and Sex Section,F,93706.00,13175.03,6931.17,P4
8130,POL,Department of Police,PSB 5th District Patrol,F,71852.00,0.00,4544.64,16
8131,POL,Department of Police,MSB Management and Budget Division Abandoned Vehicle Section,F,98389.00,9914.17,3576.15,P5
8132,POL,Department of Police,PSB 2nd District Station,M,133324.56,4747.52,4515.96,A2
8133,POL,Department of Police,PSB 5th District Station,F,140323.33,1239.66,0.00,A2
8134,POL,Department of Police,PSB 3rd District Patrol,M,78894.00,0.00,0.00,P4
8135,POL,Department of Police,PSB 4th District Traffic Squad,M,93706.00,687.71,6931.17,P4
8136,POL,Department of Police,MSB Communications Division,F,78360.58,10615.61,0.00,23
8137,POL,Department of Police,PSB 1st District Patrol,M,93706.00,2316.48,6931.17,P4
8138,POL,Department of Police,PSB 6th District Patrol,M,108226.00,1964.80,8004.96,A1
8139,POL,Department of Police,FSB Media Services Division,F,71852.00,0.00,0.00,16
8140,POL,Department of Police,PSB 1st District Patrol,M,81657.00,6183.38,0.00,P4
8141,POL,Department of Police,PSB 2nd District Patrol,F,83305.00,2037.67,6069.15,P3
8142,POL,Department of Police,ISB Criminal Investigations Division 4th District Investigative Section,M,93706.00,6434.75,3406.05,P4
8143,POL,Department of Police,PSB 4th District Traffic Squad,M,93706.00,4343.40,6931.17,P4
8144,POL,Department of Police,PSB 2nd District Patrol,M,93706.00,723.91,6931.17,P4
8145,POL,Department of Police,PSB 6th District Patrol,M,108226.00,7734.69,3933.63,A1
8146,POL,Department of Police,MSB Information Mgmt and Tech Division Records Management Section,F,68575.00,1089.03,0.00,15
8147,POL,Department of Police,PSB 1st District Patrol,M,87473.00,4888.98,0.00,P4
8148,POL,Department of Police,PSB 3rd District Patrol,F,71852.00,2574.56,1742.16,16
8149,POL,Department of Police,PSB 1st District Patrol,M,93706.00,664.48,3406.05,P4
8150,POL,Department of Police,PSB 1st District Patrol,M,93706.00,405.47,0.00,P4
8151,POL,Department of Police,PSB 5th District Patrol,F,98389.00,1248.48,3576.15,P5
8152,POL,Department of Police,FSB Traffic Division Alcohol Initiatives Section,M,90536.00,7182.23,0.00,P4
8153,POL,Department of Police,FSB Special Operations Division Canine Section,M,93706.00,14184.06,3406.05,P4
8154,POL,Department of Police,PSB 6th District Patrol,F,78894.00,1280.18,0.00,P4
8155,POL,Department of Police,FSB Traffic Division,M,140323.33,607.18,0.00,A2
8156,POL,Department of Police,HQ Office of the Chief,M,108226.00,3833.40,3920.39,A1
8157,POL,Department of Police,ISB Criminal Investigations Division 5th District Investigative Section,M,85740.00,10988.94,0.00,P5
8158,POL,Department of Police,PSB 3rd District Patrol,M,93706.00,10912.96,6931.17,P4
8159,POL,Department of Police,FSB Traffic Division School Safety Section,F,67281.53,0.00,0.00,16
8160,POL,Department of Police,FSB Traffic Division School Safety Section,F,26059.55,37.59,0.00,10
8161,POL,Department of Police,FSB Traffic Division School Safety Section,F,27203.50,0.00,1326.69,10
8162,POL,Department of Police,PSB 3rd District Special Assignment Team,M,90536.00,15051.77,0.00,P4
8163,POL,Department of Police,PSB 3rd District Patrol,M,93706.00,979.87,0.00,P4
8164,POL,Department of Police,FSB Traffic Division School Safety Section,F,27203.50,0.00,412.24,10
8165,POL,Department of Police,PSB 6th District Patrol,F,93706.00,22040.60,6931.17,P4
8166,POL,Department of Police,PSB 6th District Patrol,M,93706.00,0.00,6995.34,P4
